po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,order_year,order_month,year_month,lead_time_days,original_spend,negotiated_spend,savings,savings_rate,defect_rate,is_delivered,is_partially_delivered,is_pending,is_cancelled,is_completed_delivery,is_compliant
PO-00468,Delta_Logistics,2023-11-17,,Raw Materials,Delivered,546,82.63,74.77,76.0,No,2023,11,2023-11,,45115.979999999996,40824.42,4291.559999999998,0.09512283674210331,0.1391941391941392,1,0,0,0,1,0
PO-00469,Gamma_Co,2022-09-12,2022-09-22,Office Supplies,Partially Delivered,351,72.08,71.3,20.0,Yes,2022,9,2022-09,10.0,25300.079999999998,25026.3,273.77999999999884,0.010821309655937802,0.05698005698005698,0,1,0,0,1,1
PO-00470,Delta_Logistics,2022-10-01,2022-10-18,Raw Materials,Partially Delivered,230,13.0,12.81,,No,2022,10,2022-10,17.0,2990.0,2946.3,43.69999999999982,0.014615384615384554,,0,1,0,0,1,0
PO-00471,Alpha_Inc,2022-06-13,2022-06-19,MRO,Delivered,656,30.73,26.26,17.0,Yes,2022,6,2022-06,6.0,20158.88,17226.56,2932.3199999999997,0.14546046208916366,0.025914634146341462,1,0,0,0,1,1
PO-00472,Gamma_Co,2023-12-20,2024-01-09,MRO,Delivered,1172,34.34,32.09,69.0,Yes,2023,12,2023-12,20.0,40246.48,37609.48,2637.0,0.06552125800815375,0.05887372013651877,1,0,0,0,1,1
PO-00473,Gamma_Co,2022-04-21,2022-04-30,Electronics,Delivered,749,71.53,70.02,41.0,Yes,2022,4,2022-04,9.0,53575.97,52444.979999999996,1130.9900000000052,0.02111002376625202,0.05473965287049399,1,0,0,0,1,1
PO-00474,Beta_Supplies,2023-01-27,2023-02-12,Packaging,Delivered,1042,12.48,12.3,88.0,Yes,2023,1,2023-01,16.0,13004.16,12816.6,187.5599999999995,0.014423076923076884,0.08445297504798464,1,0,0,0,1,1
PO-00475,Delta_Logistics,2022-02-09,2022-02-27,Raw Materials,Delivered,1189,19.47,17.15,,No,2022,2,2022-02,18.0,23149.829999999998,20391.35,2758.4799999999996,0.11915767847971237,,1,0,0,0,1,0
PO-00476,Epsilon_Group,2023-04-27,,Office Supplies,Delivered,240,88.14,81.9,4.0,Yes,2023,4,2023-04,,21153.6,19656.0,1497.5999999999985,0.07079646017699108,0.016666666666666666,1,0,0,0,1,1
PO-00477,Epsilon_Group,2022-08-16,2022-09-02,MRO,Delivered,302,26.98,26.47,9.0,Yes,2022,8,2022-08,17.0,8147.96,7993.94,154.02000000000044,0.018902891030392936,0.029801324503311258,1,0,0,0,1,1
PO-00478,Beta_Supplies,2022-07-24,2022-08-03,MRO,Pending,1030,70.81,61.58,,No,2022,7,2022-07,10.0,72934.3,63427.4,9506.900000000001,0.13034882078802432,,0,0,1,0,0,0
PO-00479,Delta_Logistics,2023-04-17,2023-04-23,Office Supplies,Delivered,977,33.79,32.25,137.0,Yes,2023,4,2023-04,6.0,33012.83,31508.25,1504.5800000000017,0.04557561408700804,0.14022517911975435,1,0,0,0,1,1
PO-00480,Alpha_Inc,2022-12-25,2023-01-11,Packaging,Delivered,1234,19.99,17.66,25.0,Yes,2022,12,2022-12,17.0,24667.66,21792.44,2875.220000000001,0.11655827913956983,0.02025931928687196,1,0,0,0,1,1
PO-00481,Beta_Supplies,2022-11-09,2022-11-23,Office Supplies,Delivered,1329,33.48,33.06,146.0,Yes,2022,11,2022-11,14.0,44494.92,43936.740000000005,558.179999999993,0.012544802867383357,0.10985703536493605,1,0,0,0,1,1
PO-00482,Gamma_Co,2022-08-22,2022-08-30,Raw Materials,Delivered,1396,77.63,67.81,58.0,Yes,2022,8,2022-08,8.0,108371.48,94662.76000000001,13708.719999999987,0.12649748808450328,0.04154727793696275,1,0,0,0,1,1
PO-00483,Alpha_Inc,2022-08-17,2022-08-29,Raw Materials,Delivered,177,90.06,87.71,7.0,Yes,2022,8,2022-08,12.0,15940.62,15524.669999999998,415.95000000000255,0.02609371530091066,0.03954802259887006,1,0,0,0,1,1
PO-00484,Delta_Logistics,2022-01-25,,Electronics,Delivered,67,84.72,73.06,9.0,Yes,2022,1,2022-01,,5676.24,4895.02,781.2199999999993,0.13762983947119914,0.13432835820895522,1,0,0,0,1,1
PO-00485,Gamma_Co,2023-11-07,2023-11-20,Office Supplies,Delivered,1866,50.78,48.2,96.0,Yes,2023,11,2023-11,13.0,94755.48,89941.20000000001,4814.279999999984,0.05080740448995651,0.05144694533762058,1,0,0,0,1,1
PO-00486,Epsilon_Group,2022-07-17,2022-07-25,MRO,Delivered,1808,72.23,67.86,53.0,Yes,2022,7,2022-07,8.0,130591.84000000001,122690.88,7900.960000000006,0.060501176796345056,0.0293141592920354,1,0,0,0,1,1
PO-00487,Delta_Logistics,2023-02-13,2023-02-16,Electronics,Cancelled,615,30.3,29.52,96.0,Yes,2023,2,2023-02,3.0,18634.5,18154.8,479.7000000000007,0.025742574257425783,0.15609756097560976,0,0,0,1,0,1
PO-00488,Gamma_Co,2022-12-03,2022-12-04,Office Supplies,Pending,619,38.38,35.02,34.0,Yes,2022,12,2022-12,1.0,23757.22,21677.38,2079.84,0.08754559666492966,0.05492730210016155,0,0,1,0,0,1
PO-00489,Delta_Logistics,2022-10-13,2022-10-17,Office Supplies,Delivered,1396,94.75,84.06,210.0,Yes,2022,10,2022-10,4.0,132271.0,117347.76000000001,14923.23999999999,0.1128232189973614,0.1504297994269341,1,0,0,0,1,1
PO-00490,Gamma_Co,2022-03-13,2022-03-24,MRO,Delivered,1945,11.28,9.98,94.0,Yes,2022,3,2022-03,11.0,21939.6,19411.100000000002,2528.4999999999964,0.11524822695035446,0.04832904884318766,1,0,0,0,1,1
PO-00491,Delta_Logistics,2022-10-13,2022-10-18,Packaging,Delivered,735,18.49,15.89,113.0,No,2022,10,2022-10,5.0,13590.15,11679.15,1911.0,0.14061654948620878,0.15374149659863945,1,0,0,0,1,0
PO-00492,Epsilon_Group,2022-12-26,2023-01-11,Office Supplies,Pending,1865,30.29,26.83,56.0,Yes,2022,12,2022-12,16.0,56490.85,50037.95,6452.9000000000015,0.11422911852096404,0.030026809651474532,0,0,1,0,0,1
PO-00493,Beta_Supplies,2023-10-19,2023-10-24,Electronics,Cancelled,675,13.69,11.84,52.0,Yes,2023,10,2023-10,5.0,9240.75,7992.0,1248.75,0.13513513513513514,0.07703703703703704,0,0,0,1,0,1
PO-00494,Gamma_Co,2023-06-06,2023-06-22,MRO,Pending,1361,28.57,24.29,65.0,Yes,2023,6,2023-06,16.0,38883.77,33058.69,5825.0799999999945,0.1498074903745186,0.04775900073475386,0,0,1,0,0,1
PO-00495,Gamma_Co,2023-02-14,2023-02-15,Raw Materials,Delivered,903,66.53,60.15,29.0,Yes,2023,2,2023-02,1.0,60076.590000000004,54315.45,5761.140000000007,0.0958965880054112,0.03211517165005537,1,0,0,0,1,1
PO-00496,Epsilon_Group,2023-11-27,,Packaging,Cancelled,1736,53.2,50.68,48.0,Yes,2023,11,2023-11,,92355.20000000001,87980.48,4374.720000000016,0.04736842105263174,0.027649769585253458,0,0,0,1,0,1
PO-00497,Beta_Supplies,2023-07-04,2023-07-11,MRO,Delivered,1011,98.47,97.06,91.0,Yes,2023,7,2023-07,7.0,99553.17,98127.66,1425.5099999999948,0.014319081953894535,0.09000989119683482,1,0,0,0,1,1
PO-00498,Delta_Logistics,2022-12-06,2022-12-24,Electronics,Delivered,1712,88.17,85.86,246.0,Yes,2022,12,2022-12,18.0,150947.04,146992.32,3954.720000000001,0.026199387546784626,0.14369158878504673,1,0,0,0,1,1
PO-00499,Gamma_Co,2022-01-29,,Office Supplies,Delivered,204,40.76,37.46,10.0,Yes,2022,1,2022-01,,8315.039999999999,7641.84,673.1999999999989,0.08096172718351313,0.049019607843137254,1,0,0,0,1,1
PO-00500,Beta_Supplies,2022-04-29,2022-05-13,Electronics,Partially Delivered,539,33.85,30.57,34.0,No,2022,4,2022-04,14.0,18245.15,16477.23,1767.920000000002,0.09689807976366331,0.06307977736549165,0,1,0,0,1,0
PO-00501,Delta_Logistics,2022-09-25,2022-10-05,Office Supplies,Delivered,1459,45.94,42.56,212.0,No,2022,9,2022-09,10.0,67026.45999999999,62095.04,4931.419999999991,0.0735742272529385,0.1453050034270048,1,0,0,0,1,0
PO-00502,Gamma_Co,2022-07-02,2022-07-06,MRO,Delivered,834,65.02,56.19,,Yes,2022,7,2022-07,4.0,54226.68,46862.46,7364.220000000001,0.13580436788680408,,1,0,0,0,1,1
PO-00503,Gamma_Co,2023-08-18,2023-09-01,Packaging,Partially Delivered,1177,37.37,34.27,60.0,Yes,2023,8,2023-08,14.0,43984.49,40335.79,3648.699999999997,0.08295424137008289,0.05097706032285471,0,1,0,0,1,1
PO-00504,Delta_Logistics,2022-09-29,2022-10-19,MRO,Delivered,1466,68.82,66.82,211.0,Yes,2022,9,2022-09,20.0,100890.12,97958.12,2932.0,0.029061319383900032,0.14392905866302866,1,0,0,0,1,1
PO-00505,Epsilon_Group,2022-02-09,2022-02-13,Electronics,Delivered,1884,47.08,44.31,54.0,Yes,2022,2,2022-02,4.0,88698.72,83480.04000000001,5218.679999999993,0.058836023789294735,0.028662420382165606,1,0,0,0,1,1
PO-00506,Beta_Supplies,2022-04-22,2022-05-08,Electronics,Delivered,295,60.58,57.32,31.0,Yes,2022,4,2022-04,16.0,17871.1,16909.4,961.6999999999971,0.053813139650049364,0.10508474576271186,1,0,0,0,1,1
PO-00507,Gamma_Co,2023-09-03,2023-09-04,Raw Materials,Delivered,1249,54.18,47.29,59.0,Yes,2023,9,2023-09,1.0,67670.81999999999,59065.21,8605.609999999993,0.12716869693613872,0.04723779023218575,1,0,0,0,1,1
PO-00508,Delta_Logistics,2023-03-21,2023-04-09,Raw Materials,Delivered,1112,39.06,33.6,184.0,No,2023,3,2023-03,19.0,43434.72,37363.200000000004,6071.519999999997,0.13978494623655907,0.16546762589928057,1,0,0,0,1,0
PO-00509,Gamma_Co,2022-12-20,2022-12-25,Office Supplies,Delivered,1550,100.61,97.43,66.0,Yes,2022,12,2022-12,5.0,155945.5,151016.5,4929.0,0.03160719610376702,0.04258064516129032,1,0,0,0,1,1
PO-00510,Delta_Logistics,2022-11-18,2022-11-19,Electronics,Delivered,1755,82.66,73.67,258.0,No,2022,11,2022-11,1.0,145068.3,129290.85,15777.449999999983,0.10875877086861832,0.147008547008547,1,0,0,0,1,0
PO-00511,Gamma_Co,2023-03-23,2023-03-31,Raw Materials,Delivered,808,24.19,21.64,39.0,Yes,2023,3,2023-03,8.0,19545.52,17485.12,2060.4000000000015,0.10541546093427043,0.04826732673267327,1,0,0,0,1,1
PO-00512,Alpha_Inc,2023-09-13,2023-09-19,Raw Materials,Partially Delivered,587,96.98,95.35,14.0,Yes,2023,9,2023-09,6.0,56927.26,55970.45,956.810000000005,0.016807589193648262,0.02385008517887564,0,1,0,0,1,1
PO-00513,Epsilon_Group,2023-06-08,2023-06-11,MRO,Delivered,1940,58.45,50.29,54.0,Yes,2023,6,2023-06,3.0,113393.0,97562.59999999999,15830.400000000009,0.13960650128314805,0.027835051546391754,1,0,0,0,1,1
PO-00514,Beta_Supplies,2022-04-29,2022-05-11,Office Supplies,Cancelled,1891,91.87,80.28,158.0,Yes,2022,4,2022-04,12.0,173726.17,151809.48,21916.690000000002,0.12615652552519865,0.08355367530407191,0,0,0,1,0,1
PO-00515,Epsilon_Group,2023-01-30,2023-02-16,Packaging,Delivered,970,86.91,78.44,18.0,Yes,2023,1,2023-01,17.0,84302.7,76086.8,8215.899999999994,0.09745713956966971,0.018556701030927835,1,0,0,0,1,1
PO-00516,Epsilon_Group,2023-08-14,2023-08-31,MRO,Delivered,457,52.85,50.34,16.0,Yes,2023,8,2023-08,17.0,24152.45,23005.38,1147.0699999999997,0.047492904446546816,0.0350109409190372,1,0,0,0,1,1
PO-00517,Beta_Supplies,2022-07-14,2022-07-27,Office Supplies,Cancelled,574,12.38,11.47,,No,2022,7,2022-07,13.0,7106.120000000001,6583.780000000001,522.3400000000001,0.07350565428109856,,0,0,0,1,0,0
PO-00518,Epsilon_Group,2022-09-18,2022-09-20,Office Supplies,Delivered,877,35.55,34.69,24.0,Yes,2022,9,2022-09,2.0,31177.35,30423.129999999997,754.2200000000012,0.02419127988748246,0.027366020524515394,1,0,0,0,1,1
PO-00519,Alpha_Inc,2022-02-15,2022-02-27,MRO,Delivered,1579,59.04,50.95,29.0,Yes,2022,2,2022-02,12.0,93224.16,80450.05,12774.11,0.13702574525745256,0.01836605446485117,1,0,0,0,1,1
PO-00520,Delta_Logistics,2023-12-27,2023-12-28,Raw Materials,Delivered,952,74.72,69.73,,Yes,2023,12,2023-12,1.0,71133.44,66382.96,4750.479999999996,0.06678265524625261,,1,0,0,0,1,1
PO-00521,Beta_Supplies,2023-03-23,2023-03-26,Raw Materials,Pending,1898,35.53,33.25,187.0,Yes,2023,3,2023-03,3.0,67435.94,63108.5,4327.440000000002,0.06417112299465244,0.09852476290832456,0,0,1,0,0,1
PO-00522,Delta_Logistics,2022-01-02,2022-01-06,Packaging,Delivered,85,22.54,20.68,6.0,Yes,2022,1,2022-01,4.0,1915.8999999999999,1757.8,158.0999999999999,0.0825199645075421,0.07058823529411765,1,0,0,0,1,1
PO-00523,Gamma_Co,2023-06-17,2023-06-28,Packaging,Pending,734,92.38,78.92,34.0,No,2023,6,2023-06,11.0,67806.92,57927.28,9879.64,0.14570253301580427,0.04632152588555858,0,0,1,0,0,0
PO-00524,Alpha_Inc,2023-07-06,2023-07-18,Office Supplies,Delivered,69,107.47,105.53,,Yes,2023,7,2023-07,12.0,7415.43,7281.57,133.86000000000058,0.018051549269563677,,1,0,0,0,1,1
PO-00525,Delta_Logistics,2023-12-05,2023-12-11,Packaging,Delivered,370,63.9,55.79,59.0,Yes,2023,12,2023-12,6.0,23643.0,20642.3,3000.7000000000007,0.12691705790297342,0.15945945945945947,1,0,0,0,1,1
PO-00526,Delta_Logistics,2023-11-18,2023-12-03,MRO,Delivered,1849,28.25,27.53,271.0,Yes,2023,11,2023-11,15.0,52234.25,50902.97,1331.2799999999988,0.02548672566371679,0.14656571119524067,1,0,0,0,1,1
PO-00527,Beta_Supplies,2022-07-21,,Packaging,Delivered,561,35.54,30.99,68.0,No,2022,7,2022-07,,19937.94,17385.39,2552.5499999999993,0.12802476083286435,0.12121212121212122,1,0,0,0,1,0
PO-00528,Gamma_Co,2023-01-08,2023-01-14,Electronics,Delivered,449,12.35,10.67,29.0,Yes,2023,1,2023-01,6.0,5545.15,4790.83,754.3199999999997,0.13603238866396758,0.0645879732739421,1,0,0,0,1,1
PO-00529,Beta_Supplies,2023-03-18,2023-03-21,Office Supplies,Delivered,703,98.75,86.78,59.0,Yes,2023,3,2023-03,3.0,69421.25,61006.340000000004,8414.909999999996,0.12121518987341767,0.08392603129445235,1,0,0,0,1,1
PO-00530,Gamma_Co,2022-03-13,2022-03-28,Electronics,Delivered,1021,20.8,18.23,37.0,Yes,2022,3,2022-03,15.0,21236.8,18612.83,2623.9699999999975,0.1235576923076922,0.03623898139079334,1,0,0,0,1,1
PO-00531,Beta_Supplies,2023-11-12,2023-11-19,Office Supplies,Delivered,1956,68.69,65.09,,Yes,2023,11,2023-11,7.0,134357.63999999998,127316.04000000001,7041.599999999977,0.05240937545494233,,1,0,0,0,1,1
PO-00532,Delta_Logistics,2022-12-05,2022-12-12,Office Supplies,Partially Delivered,520,36.57,34.78,67.0,No,2022,12,2022-12,7.0,19016.4,18085.600000000002,930.7999999999993,0.04894722450095702,0.12884615384615383,0,1,0,0,1,0
PO-00533,Delta_Logistics,2023-10-01,2023-10-12,MRO,Delivered,1216,66.16,63.0,179.0,No,2023,10,2023-10,11.0,80450.56,76608.0,3842.5599999999977,0.04776299879081013,0.14720394736842105,1,0,0,0,1,0
PO-00534,Alpha_Inc,2022-11-18,,Raw Materials,Delivered,1165,72.06,63.93,,Yes,2022,11,2022-11,,83949.90000000001,74478.45,9471.450000000012,0.11282264779350554,,1,0,0,0,1,1
PO-00535,Delta_Logistics,2023-11-11,2023-11-29,Packaging,Pending,1427,93.99,83.6,213.0,Yes,2023,11,2023-11,18.0,134123.72999999998,119297.2,14826.529999999984,0.11054367485902745,0.14926419060967064,0,0,1,0,0,1
PO-00536,Epsilon_Group,2022-05-08,2022-05-10,Electronics,Delivered,883,29.15,25.75,14.0,Yes,2022,5,2022-05,2.0,25739.449999999997,22737.25,3002.199999999997,0.11663807890222974,0.015855039637599093,1,0,0,0,1,1
PO-00537,Delta_Logistics,2022-11-04,2022-11-11,Packaging,Partially Delivered,1873,11.54,9.89,284.0,No,2022,11,2022-11,7.0,21614.42,18523.97,3090.449999999997,0.1429809358752165,0.15162840363053925,0,1,0,0,1,0
PO-00538,Epsilon_Group,2023-06-04,2023-06-06,Office Supplies,Delivered,776,24.22,22.53,27.0,Yes,2023,6,2023-06,2.0,18794.719999999998,17483.280000000002,1311.439999999995,0.06977704376548281,0.03479381443298969,1,0,0,0,1,1
PO-00539,Delta_Logistics,2022-11-13,2022-11-24,Electronics,Delivered,903,95.55,92.45,149.0,No,2022,11,2022-11,11.0,86281.65,83482.35,2799.2999999999884,0.03244374672946088,0.16500553709856036,1,0,0,0,1,0
PO-00540,Epsilon_Group,2023-11-14,2023-11-26,Electronics,Delivered,100,98.4,85.76,3.0,Yes,2023,11,2023-11,12.0,9840.0,8576.0,1264.0,0.12845528455284552,0.03,1,0,0,0,1,1
PO-00541,Epsilon_Group,2023-02-23,2023-03-08,Office Supplies,Delivered,1738,67.91,61.15,,Yes,2023,2,2023-02,13.0,118027.57999999999,106278.7,11748.87999999999,0.09954351347371514,,1,0,0,0,1,1
PO-00542,Delta_Logistics,2022-12-01,2022-12-14,Packaging,Delivered,1771,67.57,61.48,280.0,No,2022,12,2022-12,13.0,119666.46999999999,108881.07999999999,10785.39,0.09012875536480687,0.15810276679841898,1,0,0,0,1,0
PO-00543,Epsilon_Group,2023-02-17,2023-02-23,Electronics,Delivered,624,74.39,66.3,18.0,No,2023,2,2023-02,6.0,46419.36,41371.2,5048.1600000000035,0.10875117623336478,0.028846153846153848,1,0,0,0,1,0
PO-00544,Alpha_Inc,2023-12-15,2023-12-31,Packaging,Partially Delivered,1263,28.75,27.1,26.0,Yes,2023,12,2023-12,16.0,36311.25,34227.3,2083.949999999997,0.05739130434782601,0.02058590657165479,0,1,0,0,1,1
PO-00545,Gamma_Co,2022-10-30,2022-11-16,Electronics,Cancelled,1198,96.45,90.09,,Yes,2022,10,2022-10,17.0,115547.1,107927.82,7619.279999999999,0.06594090202177293,,0,0,0,1,0,1
PO-00546,Epsilon_Group,2023-07-22,2023-07-25,Raw Materials,Delivered,199,51.98,45.64,,No,2023,7,2023-07,3.0,10344.019999999999,9082.36,1261.659999999998,0.12196998845709871,,1,0,0,0,1,0
PO-00547,Epsilon_Group,2022-05-11,2022-05-14,MRO,Pending,363,45.37,38.73,,Yes,2022,5,2022-05,3.0,16469.309999999998,14058.989999999998,2410.3199999999997,0.14635221512012342,,0,0,1,0,0,1
PO-00548,Alpha_Inc,2022-07-16,2022-07-22,Office Supplies,Delivered,619,58.4,51.04,,Yes,2022,7,2022-07,6.0,36149.6,31593.76,4555.84,0.12602739726027398,,1,0,0,0,1,1
PO-00549,Alpha_Inc,2023-03-07,2023-03-18,MRO,Delivered,1415,15.22,13.56,30.0,Yes,2023,3,2023-03,11.0,21536.3,19187.4,2348.899999999998,0.10906701708278571,0.02120141342756184,1,0,0,0,1,1
PO-00550,Beta_Supplies,2023-11-12,2023-11-23,Packaging,Delivered,354,27.71,23.87,39.0,No,2023,11,2023-11,11.0,9809.34,8449.98,1359.3600000000006,0.13857813063875862,0.11016949152542373,1,0,0,0,1,0
PO-00551,Gamma_Co,2023-01-24,2023-02-03,MRO,Delivered,1765,81.01,78.43,78.0,Yes,2023,1,2023-01,10.0,142982.65000000002,138428.95,4553.700000000012,0.0318479200098754,0.04419263456090652,1,0,0,0,1,1
PO-00552,Beta_Supplies,2023-11-25,2023-12-09,MRO,Delivered,731,19.37,17.3,69.0,No,2023,11,2023-11,14.0,14159.470000000001,12646.300000000001,1513.17,0.10686628807434176,0.09439124487004104,1,0,0,0,1,0
PO-00553,Epsilon_Group,2022-06-28,2022-07-13,MRO,Delivered,887,65.89,59.67,29.0,Yes,2022,6,2022-06,15.0,58444.43,52927.29,5517.139999999999,0.09439975717104264,0.03269447576099211,1,0,0,0,1,1
PO-00554,Alpha_Inc,2023-09-23,2023-09-25,MRO,Delivered,1856,35.29,32.41,26.0,Yes,2023,9,2023-09,2.0,65498.24,60152.95999999999,5345.280000000006,0.08160952111079635,0.014008620689655173,1,0,0,0,1,1
PO-00555,Epsilon_Group,2023-08-06,2023-08-18,Office Supplies,Delivered,1127,49.32,46.49,30.0,Yes,2023,8,2023-08,12.0,55583.64,52394.23,3189.409999999996,0.05738037307380366,0.026619343389529725,1,0,0,0,1,1
PO-00556,Delta_Logistics,2022-11-05,2022-11-19,Raw Materials,Delivered,1052,37.78,32.6,162.0,Yes,2022,11,2022-11,14.0,39744.56,34295.200000000004,5449.359999999993,0.13710958178930635,0.15399239543726237,1,0,0,0,1,1
PO-00557,Gamma_Co,2023-02-20,2023-02-22,Raw Materials,Delivered,493,44.74,41.44,24.0,No,2023,2,2023-02,2.0,22056.82,20429.92,1626.9000000000015,0.07375949932945916,0.0486815415821501,1,0,0,0,1,0
PO-00558,Delta_Logistics,2023-07-16,2023-07-29,MRO,Partially Delivered,662,81.44,71.33,87.0,Yes,2023,7,2023-07,13.0,53913.28,47220.46,6692.82,0.12414047151277013,0.13141993957703926,0,1,0,0,1,1
PO-00559,Alpha_Inc,2022-01-01,2022-01-07,Raw Materials,Delivered,1042,36.74,35.78,33.0,Yes,2022,1,2022-01,6.0,38283.08,37282.76,1000.3199999999997,0.026129559063690792,0.03166986564299424,1,0,0,0,1,1
PO-00560,Alpha_Inc,2022-11-08,,Raw Materials,Delivered,313,64.03,57.74,1.0,Yes,2022,11,2022-11,,20041.39,18072.62,1968.7700000000004,0.09823520224894583,0.003194888178913738,1,0,0,0,1,1
PO-00561,Alpha_Inc,2022-10-21,2022-11-10,Office Supplies,Delivered,1126,55.22,50.38,,Yes,2022,10,2022-10,20.0,62177.72,56727.880000000005,5449.8399999999965,0.08764940239043818,,1,0,0,0,1,1
PO-00562,Gamma_Co,2022-08-04,2022-08-19,MRO,Delivered,1645,72.17,64.0,79.0,Yes,2022,8,2022-08,15.0,118719.65000000001,105280.0,13439.650000000009,0.11320493279756137,0.04802431610942249,1,0,0,0,1,1
PO-00563,Beta_Supplies,2023-03-17,2023-03-20,Packaging,Delivered,1053,100.92,92.35,104.0,Yes,2023,3,2023-03,3.0,106268.76,97244.54999999999,9024.210000000006,0.0849187475227904,0.09876543209876543,1,0,0,0,1,1
PO-00564,Epsilon_Group,2023-08-17,2023-08-29,MRO,Delivered,1693,83.14,73.3,62.0,Yes,2023,8,2023-08,12.0,140756.02,124096.9,16659.119999999995,0.11835458263170553,0.03662138216184288,1,0,0,0,1,1
PO-00565,Epsilon_Group,2023-09-14,2023-10-03,Raw Materials,Pending,54,32.28,28.65,3.0,Yes,2023,9,2023-09,19.0,1743.1200000000001,1547.1,196.0200000000002,0.11245353159851312,0.05555555555555555,0,0,1,0,0,1
PO-00566,Epsilon_Group,2023-11-02,2023-11-07,Packaging,Delivered,1176,14.22,12.21,33.0,Yes,2023,11,2023-11,5.0,16722.72,14358.960000000001,2363.76,0.14135021097046413,0.02806122448979592,1,0,0,0,1,1
PO-00567,Epsilon_Group,2022-11-26,2022-12-08,Raw Materials,Delivered,1269,35.28,33.7,35.0,Yes,2022,11,2022-11,12.0,44770.32,42765.3,2005.0199999999968,0.04478458049886614,0.027580772261623327,1,0,0,0,1,1
PO-00568,Epsilon_Group,2023-04-22,2023-04-25,Raw Materials,Delivered,823,68.32,64.46,19.0,Yes,2023,4,2023-04,3.0,56227.35999999999,53050.579999999994,3176.779999999999,0.05649882903981263,0.023086269744835967,1,0,0,0,1,1
PO-00569,Beta_Supplies,2023-03-29,2023-04-15,Electronics,Delivered,926,15.65,13.49,94.0,No,2023,3,2023-03,17.0,14491.9,12491.74,2000.1599999999999,0.1380191693290735,0.10151187904967603,1,0,0,0,1,0
PO-00570,Delta_Logistics,2023-03-29,2023-04-09,Electronics,Cancelled,1041,58.5,52.54,170.0,No,2023,3,2023-03,11.0,60898.5,54694.14,6204.360000000001,0.1018803418803419,0.1633045148895293,0,0,0,1,0,0
PO-00571,Gamma_Co,2023-11-23,2023-12-01,Electronics,Pending,933,70.72,65.47,42.0,Yes,2023,11,2023-11,8.0,65981.76,61083.51,4898.249999999993,0.0742364253393664,0.04501607717041801,0,0,1,0,0,1
PO-00572,Delta_Logistics,2022-08-07,,Raw Materials,Delivered,1423,41.48,40.9,199.0,Yes,2022,8,2022-08,,59026.03999999999,58200.7,825.3399999999965,0.0139826422372227,0.1398453970484891,1,0,0,0,1,1
PO-00573,Delta_Logistics,2023-06-08,2023-06-14,MRO,Delivered,96,86.13,80.32,12.0,No,2023,6,2023-06,6.0,8268.48,7710.719999999999,557.7600000000002,0.06745617090444679,0.125,1,0,0,0,1,0
PO-00574,Epsilon_Group,2023-04-30,2023-05-13,MRO,Delivered,916,21.06,19.53,25.0,Yes,2023,4,2023-04,13.0,19290.96,17889.48,1401.4799999999996,0.07264957264957263,0.027292576419213975,1,0,0,0,1,1
PO-00575,Epsilon_Group,2022-06-23,,Raw Materials,Delivered,872,17.18,16.63,20.0,Yes,2022,6,2022-06,,14980.96,14501.359999999999,479.60000000000036,0.03201396973224682,0.022935779816513763,1,0,0,0,1,1
PO-00576,Beta_Supplies,2023-11-06,2023-11-15,Electronics,Delivered,985,83.85,80.88,,No,2023,11,2023-11,9.0,82592.25,79666.79999999999,2925.4500000000116,0.035420393559928584,,1,0,0,0,1,0
PO-00577,Gamma_Co,2022-03-28,2022-04-04,Raw Materials,Delivered,1893,55.14,50.1,98.0,Yes,2022,3,2022-03,7.0,104380.02,94839.3,9540.720000000001,0.09140369967355823,0.051769677760169046,1,0,0,0,1,1
PO-00578,Alpha_Inc,2022-10-18,,MRO,Delivered,705,75.19,69.55,19.0,Yes,2022,10,2022-10,,53008.95,49032.75,3976.199999999997,0.07500997473068222,0.02695035460992908,1,0,0,0,1,1
PO-00579,Delta_Logistics,2023-06-12,2023-06-28,MRO,Delivered,318,53.31,51.78,,No,2023,6,2023-06,16.0,16952.58,16466.04,486.5400000000009,0.028700056274620196,,1,0,0,0,1,0
PO-00580,Alpha_Inc,2023-11-11,2023-11-16,Office Supplies,Pending,419,35.72,32.74,7.0,Yes,2023,11,2023-11,5.0,14966.68,13718.060000000001,1248.619999999999,0.08342665173572221,0.016706443914081145,0,0,1,0,0,1
PO-00581,Gamma_Co,2023-10-11,2023-10-26,MRO,Delivered,685,92.51,90.05,38.0,Yes,2023,10,2023-10,15.0,63369.350000000006,61684.25,1685.1000000000058,0.026591719814074245,0.05547445255474453,1,0,0,0,1,1
PO-00582,Delta_Logistics,2023-09-27,2023-10-12,Office Supplies,Partially Delivered,1179,90.14,82.63,194.0,Yes,2023,9,2023-09,15.0,106275.06,97420.76999999999,8854.290000000008,0.08331484357665861,0.1645462256149279,0,1,0,0,1,1
PO-00583,Alpha_Inc,2022-12-10,,Raw Materials,Delivered,1743,76.51,65.88,40.0,Yes,2022,12,2022-12,,133356.93000000002,114828.84,18528.090000000026,0.13893608678604122,0.022948938611589215,1,0,0,0,1,1
PO-00584,Alpha_Inc,2022-04-06,2022-04-17,MRO,Delivered,1732,35.01,34.18,40.0,Yes,2022,4,2022-04,11.0,60637.32,59199.76,1437.5599999999977,0.02370751213938871,0.023094688221709007,1,0,0,0,1,1
